,State Name,ID,CaseNo,VehicleNo,CrashType,First Distraction,Second Distraction,Driver Action
3769,Texas,25020002,2502,2,Initial Opposite Directions (Left/Right),Not Distracted,Not Distracted,Not Reported
3770,Texas,25030001,2503,1,Pedestrian/ Animal,Not Distracted,Not Distracted,Not Reported
3771,Texas,25040001,2504,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
3772,Texas,25050001,2505,1,Turn Into Opposite Directions (Turning Left),Not Distracted,Not Distracted,Not Reported
3773,Texas,25050002,2505,2,Turn Into Opposite Directions (Going Straight),Not Distracted,Not Distracted,Not Reported
3774,Texas,25060001,2506,1,Slower,Not Distracted,Not Distracted,Not Reported
3775,Texas,25060002,2506,2,"Slower, Going Straight",Not Distracted,Not Distracted,Not Reported
3776,Texas,25070001,2507,1,Stopped,Not Distracted,Not Distracted,Not Reported
3777,Texas,25070002,2507,2,"Stopped, Straight",Not Distracted,Not Distracted,Driver Did Not Maneuver To Avoid
3778,Texas,25070003,2507,3,Other Crash Type,Not Distracted,Not Distracted,Not Reported
3779,Texas,25080001,2508,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
3780,Texas,25090001,2509,1,Initial Opposite Directions (Going Straight),Not Distracted,Not Distracted,Not Reported
3781,Texas,25090002,2509,2,Initial Opposite Directions (Left/Right),Not Distracted,Not Distracted,Not Reported
3782,Texas,25100001,2510,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
3783,Texas,25110001,2511,1,Control/Traction Loss,Not Distracted,Not Distracted,Not Reported
3784,Texas,25120001,2512,1,Specifics Other,Not Distracted,Not Distracted,Not Reported
3785,Texas,25120002,2512,2,Specifics Other,Not Distracted,Not Distracted,Not Reported
3786,Texas,25120003,2512,3,Other Crash Type,Not Distracted,Not Distracted,Not Reported
3787,Texas,25130001,2513,1,Slower,Not Distracted,Not Distracted,Not Reported
3788,Texas,25130002,2513,2,"Slower, Going Straight",Not Distracted,Not Distracted,Not Reported
3789,Texas,25140001,2514,1,Pedestrian/ Animal,Unknown If Distracted,Unknown If Distracted,Unknown
3790,Texas,25150001,2515,1,Specifics Other,Not Distracted,Not Distracted,Motor Vehicle
3791,Texas,25150002,2515,2,Specifics Other,Not Distracted,Not Distracted,Not Reported
3792,Texas,25160001,2516,1,Specifics Other,No Driver Present/Unknown If Driver Present,No Driver Present/Unknown If Driver Present,No Driver Present/Unknown If Driver Present
3793,Texas,25160002,2516,2,Specifics Other,"Inattention (Inattentive), Details Unknown","Inattention (Inattentive), Details Unknown",Not Reported
3794,Texas,25170001,2517,1,Initial Same Directions (Turning Left),Not Distracted,Not Distracted,Not Reported
3795,Texas,25170002,2517,2,Initial Same Directions (Going Straight),Not Distracted,Not Distracted,Not Reported
3796,Texas,25180001,2518,1,Slower,"Inattention (Inattentive), Details Unknown","Inattention (Inattentive), Details Unknown",Not Reported
3797,Texas,25180002,2518,2,"Slower, Going Straight",Not Distracted,Not Distracted,Not Reported
3798,Texas,25190001,2519,1,Pedestrian/ Animal,"Inattention (Inattentive), Details Unknown","Inattention (Inattentive), Details Unknown",Driver Did Not Maneuver To Avoid
3799,Texas,25200001,2520,1,Initial Same Directions (Going Straight),Not Distracted,Not Distracted,Driver Did Not Maneuver To Avoid
3800,Texas,25200002,2520,2,Initial Same Directions (Turning Left),Not Distracted,Not Distracted,Not Reported
3801,Texas,25210001,2521,1,Control/Traction Loss,Not Distracted,Not Distracted,Not Reported
3802,Texas,25220001,2522,1,Turn Into Opposite Directions (Turning Left),Not Distracted,Not Distracted,Not Reported
3803,Texas,25220002,2522,2,Turn Into Opposite Directions (Going Straight),Not Distracted,Not Distracted,Not Reported
3804,Texas,25230001,2523,1,Lateral Move (Left/Right),"Inattention (Inattentive), Details Unknown","Inattention (Inattentive), Details Unknown",Not Reported
3805,Texas,25230002,2523,2,Lateral Move (Going Straight),Not Distracted,Not Distracted,Motor Vehicle
3806,Texas,25240001,2524,1,Pedestrian/ Animal,Not Distracted,Not Distracted,Not Reported
3807,Texas,25250001,2525,1,Other Crash Type,Not Distracted,Not Distracted,Driver Did Not Maneuver To Avoid
3808,Texas,25260001,2526,1,Pedestrian/ Animal,Not Distracted,Not Distracted,Not Reported
3809,Texas,25260002,2526,2,Other Crash Type,Not Distracted,Not Distracted,Not Reported
3810,Texas,25260003,2526,3,Other Crash Type,Not Distracted,Not Distracted,Not Reported
3811,Texas,25260004,2526,4,Other Crash Type,Not Distracted,Not Distracted,Not Reported
3812,Texas,25270001,2527,1,Pedestrian/ Animal,Not Distracted,Not Distracted,Not Reported
3813,Texas,25280001,2528,1,No Impact,Not Distracted,Not Distracted,Not Reported
3814,Texas,25290001,2529,1,Control/Traction Loss,Not Distracted,Not Distracted,Not Reported
3815,Texas,25300001,2530,1,Specifics Other,Not Distracted,Not Distracted,Not Reported
3816,Texas,25300002,2530,2,Specifics Other,Not Distracted,Not Distracted,Not Reported
3817,Texas,25300003,2530,3,Other Crash Type,Not Distracted,Not Distracted,Not Reported
3818,Texas,25300004,2530,4,Other Crash Type,Not Distracted,Not Distracted,Motor Vehicle
3819,Texas,25310001,2531,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
3820,Texas,25320001,2532,1,"Slower, Going Straight",Unknown If Distracted,Unknown If Distracted,Unknown
3821,Texas,25320002,2532,2,Slower,Unknown If Distracted,Unknown If Distracted,Unknown
3822,Texas,25330001,2533,1,Lateral Move (Left/Right),Not Distracted,Not Distracted,Not Reported
3823,Texas,25330002,2533,2,Lateral Move (Going Straight),Not Distracted,Not Distracted,Not Reported
3824,Texas,25340001,2534,1,Struck On The Left,Not Distracted,Not Distracted,Not Reported
3825,Texas,25340002,2534,2,Striking From The Left,"Inattention (Inattentive), Details Unknown","Inattention (Inattentive), Details Unknown",Not Reported
3826,Texas,25360001,2536,1,Drive Off Road,"Inattention (Inattentive), Details Unknown","Inattention (Inattentive), Details Unknown",Not Reported
3827,Texas,25370001,2537,1,End Departure,Not Distracted,Not Distracted,Not Reported
3828,Texas,25380001,2538,1,Struck On The Right,Not Distracted,Not Distracted,Not Reported
3829,Texas,25380002,2538,2,Striking From The Right,Not Distracted,Not Distracted,Not Reported
3830,Texas,25390001,2539,1,Turn Into Opposite Directions (Going Straight),Not Distracted,Not Distracted,Not Reported
3831,Texas,25390002,2539,2,Turn Into Opposite Directions (Turning Left),Not Distracted,Not Distracted,Not Reported
3832,Texas,25400001,2540,1,Straight Ahead On Left/Right,Not Distracted,Not Distracted,Not Reported
3833,Texas,25400002,2540,2,Changing Lanes To The Right,Not Distracted,Not Distracted,Not Reported
3834,Texas,25410001,2541,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
3835,Texas,25420001,2542,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
3836,Texas,25430001,2543,1,Control/Traction Loss,Not Distracted,Not Distracted,Not Reported
3837,Texas,25440001,2544,1,Pedestrian/ Animal,Unknown If Distracted,Unknown If Distracted,Unknown
3838,Texas,25450001,2545,1,Straight Ahead On Left/Right,Not Distracted,Not Distracted,Not Reported
3839,Texas,25450002,2545,2,Changing Lanes To The Right,Not Distracted,Not Distracted,Not Reported
3840,Texas,25460001,2546,1,End Departure,Not Distracted,Not Distracted,Not Reported
3841,Texas,25470001,2547,1,Turn Into Same Direction (Going Straight),Not Distracted,Not Distracted,Not Reported
3842,Texas,25470002,2547,2,Turn Into Same Direction (Turning Right),Not Distracted,Not Distracted,Driver Did Not Maneuver To Avoid
3843,Texas,25480001,2548,1,Initial Opposite Directions (Going Straight),Not Distracted,Not Distracted,Not Reported
3844,Texas,25480002,2548,2,Initial Opposite Directions (Left/Right),Not Distracted,Not Distracted,Not Reported
3845,Texas,25490001,2549,1,Pedestrian/ Animal,Not Distracted,Not Distracted,Not Reported
3846,Texas,25500001,2550,1,Lateral Move (Left/Right),Not Distracted,Not Distracted,Not Reported
3847,Texas,25500002,2550,2,Lateral Move (Going Straight),Not Distracted,Not Distracted,Not Reported
3848,Texas,25510001,2551,1,Initial Same Directions (Going Straight),Not Distracted,Not Distracted,Not Reported
3849,Texas,25510002,2551,2,Initial Same Directions (Turning Left),Not Distracted,Not Distracted,Not Reported
3850,Texas,25520001,2552,1,Specifics Other,Not Distracted,Not Distracted,Motor Vehicle
3851,Texas,25520002,2552,2,Specifics Other,Not Distracted,Not Distracted,Motor Vehicle
3852,Texas,25530001,2553,1,Striking From The Left,Not Distracted,Not Distracted,Not Reported
3853,Texas,25530002,2553,2,Struck On The Left,Not Distracted,Not Distracted,Not Reported
3854,Texas,25540001,2554,1,Pedestrian/ Animal,Not Distracted,Not Distracted,Not Reported
3855,Texas,25550001,2555,1,No Impact,Not Distracted,Not Distracted,Not Reported
3856,Texas,25560001,2556,1,Pedestrian/ Animal,Not Distracted,Not Distracted,Not Reported
3857,Texas,25570001,2557,1,Pedestrian/ Animal,Not Distracted,Not Distracted,Driver Did Not Maneuver To Avoid
3858,Texas,25580001,2558,1,Pedestrian/ Animal,Not Distracted,Not Distracted,Not Reported
3859,Texas,25590001,2559,1,Pedestrian/ Animal,Not Distracted,Not Distracted,Driver Did Not Maneuver To Avoid
3860,Texas,25600001,2560,1,Pedestrian/ Animal,Not Distracted,Not Distracted,Not Reported
3861,Texas,25610001,2561,1,Specifics Other,Not Distracted,Not Distracted,Not Reported
3862,Texas,25610002,2561,2,Other Crash Type,Not Distracted,Not Distracted,Not Reported
3863,Texas,25610003,2561,3,Specifics Other,Not Distracted,Not Distracted,Motor Vehicle
3864,Texas,25620001,2562,1,Straight Ahead On Left,Not Distracted,Not Distracted,Not Reported
3865,Texas,25620002,2562,2,Straight Ahead On Left/Right,Not Distracted,Not Distracted,Not Reported
3866,Texas,25630001,2563,1,Striking From The Right,Not Distracted,Not Distracted,Not Reported
3867,Texas,25630002,2563,2,Struck On The Right,Not Distracted,Not Distracted,Not Reported
3868,Texas,25640001,2564,1,Control/Traction Loss,Not Distracted,Not Distracted,Not Reported
3869,Texas,25650001,2565,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
3870,Texas,25660001,2566,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
3871,Texas,25670001,2567,1,Control/Traction Loss,Other Distraction,Other Distraction,Not Reported
3872,Texas,25680001,2568,1,Lateral Move (Left/Right),Not Distracted,Not Distracted,Not Reported
3873,Texas,25680002,2568,2,Lateral Move (Going Straight),Not Distracted,Not Distracted,Motor Vehicle
3874,Texas,25690001,2569,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
3875,Texas,25700001,2570,1,Parked Veh.,Not Distracted,Not Distracted,Not Reported
3876,Texas,25710001,2571,1,Stopped,Not Distracted,Not Distracted,Not Reported
3877,Texas,25710002,2571,2,"Stopped, Straight",Not Distracted,Not Distracted,Driver Did Not Maneuver To Avoid
3878,Texas,25710003,2571,3,Other Crash Type,Not Distracted,Not Distracted,Driver Did Not Maneuver To Avoid
3879,Texas,25710004,2571,4,Other Crash Type,Not Distracted,Not Distracted,Driver Did Not Maneuver To Avoid
3880,Texas,25720001,2572,1,Other Crash Type,Not Distracted,Not Distracted,Not Reported
3881,Texas,25730001,2573,1,Control/Traction Loss,Not Distracted,Not Distracted,Not Reported
3882,Texas,25740001,2574,1,Other Crash Type,Not Distracted,Not Distracted,Not Reported
3883,Texas,25740002,2574,2,Other Crash Type,Not Distracted,Not Distracted,Not Reported
3884,Texas,25740003,2574,3,Other Crash Type,Not Distracted,Not Distracted,Not Reported
3885,Texas,25740004,2574,4,Other Crash Type,Not Distracted,Not Distracted,Not Reported
3886,Texas,25750001,2575,1,Pedestrian/ Animal,Not Distracted,Not Distracted,Driver Did Not Maneuver To Avoid
3887,Texas,25760001,2576,1,Struck On The Right,Not Distracted,Not Distracted,Not Reported
3888,Texas,25760002,2576,2,Striking From The Right,Not Distracted,Not Distracted,Motor Vehicle
3889,Texas,25770001,2577,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
3890,Texas,25780001,2578,1,Drive Off Road,Unknown If Distracted,Unknown If Distracted,Unknown
3891,Texas,25790001,2579,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
3892,Texas,25790002,2579,2,Other Crash Type,Not Distracted,Not Distracted,Not Reported
3893,Texas,25800001,2580,1,Specifics Other,"Inattention (Inattentive), Details Unknown","Inattention (Inattentive), Details Unknown",Not Reported
3894,Texas,25800002,2580,2,Specifics Other,Not Distracted,Not Distracted,Motor Vehicle
3895,Texas,25810001,2581,1,Other Crash Type,Other Cellular Phone Related,Other Cellular Phone Related,Not Reported
3896,Texas,25810003,2581,3,Other Crash Type,"Inattention (Inattentive), Details Unknown","Inattention (Inattentive), Details Unknown",Not Reported
3897,Texas,25820001,2582,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
3898,Texas,25820002,2582,2,Other Crash Type,Not Distracted,Not Distracted,Not Reported
3899,Texas,25830001,2583,1,Pedestrian/ Animal,Not Distracted,Not Distracted,"Pedestrian, Pedalcyclist Or Other Non-Motorist"
3900,Texas,25840001,2584,1,Pedestrian/ Animal,Not Distracted,Not Distracted,"Pedestrian, Pedalcyclist Or Other Non-Motorist"
3901,Texas,25850001,2585,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
3902,Texas,25860001,2586,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
3903,Texas,25870001,2587,1,Control/Traction Loss,Not Distracted,Not Distracted,Not Reported
3904,Texas,25880001,2588,1,Specifics Other,Not Distracted,Not Distracted,Not Reported
3905,Texas,25880002,2588,2,Specifics Other,Not Distracted,Not Distracted,Not Reported
3906,Texas,25890001,2589,1,Lateral Move (Left/Right),Not Distracted,Not Distracted,Not Reported
3907,Texas,25890002,2589,2,Lateral Move (Going Straight),Not Distracted,Not Distracted,Not Reported
3908,Texas,25900001,2590,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
3909,Texas,25910001,2591,1,Control/Traction Loss,Not Distracted,Not Distracted,Not Reported
3910,Texas,25920001,2592,1,Turn Into Opposite Directions (Turning Left),Not Distracted,Not Distracted,Not Reported
3911,Texas,25920002,2592,2,Turn Into Opposite Directions (Going Straight),Not Distracted,Not Distracted,Not Reported
3912,Texas,25930001,2593,1,Pedestrian/ Animal,Not Distracted,Not Distracted,Not Reported
3913,Texas,25940001,2594,1,Pedestrian/ Animal,Not Distracted,Not Distracted,Not Reported
3914,Texas,25950001,2595,1,Changing Lanes To The Left,Not Distracted,Not Distracted,Not Reported
3915,Texas,25950002,2595,2,Straight Ahead On Left/Right,Not Distracted,Not Distracted,Driver Did Not Maneuver To Avoid
3916,Texas,25960001,2596,1,Striking From The Right,Not Distracted,Not Distracted,Not Reported
3917,Texas,25960002,2596,2,Struck On The Right,Not Distracted,Not Distracted,Not Reported
3918,Texas,25970001,2597,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
3919,Texas,25980001,2598,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
3920,Texas,25990001,2599,1,Drive Off Road,"Inattention (Inattentive), Details Unknown","Inattention (Inattentive), Details Unknown",Not Reported
3921,Texas,26000001,2600,1,Pedestrian/ Animal,Not Distracted,Not Distracted,"Pedestrian, Pedalcyclist Or Other Non-Motorist"
3922,Texas,26010001,2601,1,Pedestrian/ Animal,Not Distracted,Not Distracted,Not Reported
3923,Texas,26020001,2602,1,Slower,Not Distracted,Not Distracted,Not Reported
3924,Texas,26020002,2602,2,"Slower, Going Straight",Not Distracted,Not Distracted,Not Reported
3925,Texas,26030001,2603,1,Pedestrian/ Animal,Not Distracted,Not Distracted,Not Reported
3926,Texas,26040001,2604,1,Struck On The Left,Not Distracted,Not Distracted,Not Reported
3927,Texas,26040002,2604,2,Striking From The Left,Not Distracted,Not Distracted,Not Reported
3928,Texas,26050001,2605,1,Control/Traction Loss,Not Distracted,Not Distracted,Not Reported
3929,Texas,26060001,2606,1,Pedestrian/ Animal,Not Distracted,Not Distracted,Not Reported
3930,Texas,26070001,2607,1,Control/Traction Loss,Not Distracted,Not Distracted,Not Reported
3931,Texas,26080001,2608,1,Initial Opposite Directions (Left/Right),Not Distracted,Not Distracted,Not Reported
3932,Texas,26080002,2608,2,Initial Opposite Directions (Going Straight),Not Distracted,Not Distracted,Motor Vehicle
3933,Texas,26090001,2609,1,Pedestrian/ Animal,Not Distracted,Not Distracted,Driver Did Not Maneuver To Avoid
3934,Texas,26090002,2609,2,Other Crash Type,Not Distracted,Not Distracted,Not Reported
3935,Texas,26090003,2609,3,Other Crash Type,Not Distracted,Not Distracted,Not Reported
3936,Texas,26090004,2609,4,Other Crash Type,Not Distracted,Not Distracted,Not Reported
3937,Texas,26090005,2609,5,Other Crash Type,Not Distracted,Not Distracted,Not Reported
3938,Texas,26090006,2609,6,Other Crash Type,Not Distracted,Not Distracted,Not Reported
3939,Texas,26090007,2609,7,Other Crash Type,Not Distracted,Not Distracted,Driver Did Not Maneuver To Avoid
3940,Texas,26100001,2610,1,Control/Traction Loss,Not Distracted,Not Distracted,Not Reported
3941,Texas,26110001,2611,1,Pedestrian/ Animal,While Using Or Reaching For Device/Object Brought Into Vehicle,While Using Or Reaching For Device/Object Brought Into Vehicle,Driver Did Not Maneuver To Avoid
3942,Texas,26120001,2612,1,Pedestrian/ Animal,Not Distracted,Not Distracted,Not Reported
3943,Texas,26130001,2613,1,"Stopped, Straight",Not Distracted,Not Distracted,Driver Did Not Maneuver To Avoid
3944,Texas,26130002,2613,2,Stopped,Not Distracted,Not Distracted,Not Reported
3945,Texas,26130003,2613,3,Other Crash Type,Not Distracted,Not Distracted,Not Reported
3946,Texas,26140001,2614,1,Control/Traction Loss,Not Distracted,Not Distracted,Not Reported
3947,Texas,26150001,2615,1,Control/Traction Loss,Not Distracted,Not Distracted,Not Reported
3948,Texas,26150002,2615,2,Other Crash Type,Not Distracted,Not Distracted,Not Reported
3949,Texas,26150003,2615,3,Other Crash Type,Not Distracted,Not Distracted,Not Reported
3950,Texas,26160001,2616,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
3951,Texas,26170001,2617,1,Straight Ahead On Left,Not Distracted,Not Distracted,Not Reported
3952,Texas,26170002,2617,2,Straight Ahead On Left/Right,Not Distracted,Not Distracted,Not Reported
3953,Texas,26180001,2618,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
3954,Texas,26190001,2619,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
3955,Texas,26200001,2620,1,Pedestrian/ Animal,Not Distracted,Not Distracted,Not Reported
3956,Texas,26210001,2621,1,Initial Opposite Directions (Left/Right),Not Distracted,Not Distracted,Not Reported
3957,Texas,26210002,2621,2,Initial Opposite Directions (Going Straight),Not Distracted,Not Distracted,Not Reported
3958,Texas,26220001,2622,1,Specifics Other,Not Distracted,Not Distracted,Not Reported
3959,Texas,26220002,2622,2,Specifics Other,Not Distracted,Not Distracted,Not Reported
3960,Texas,26230001,2623,1,Pedestrian/ Animal,Not Distracted,Not Distracted,Not Reported
3961,Texas,26240001,2624,1,Control/Traction Loss,Not Distracted,Not Distracted,Not Reported
3962,Texas,26250001,2625,1,Specifics Other,Not Distracted,Not Distracted,Not Reported
3963,Texas,26250002,2625,2,Specifics Other,Not Distracted,Not Distracted,Not Reported
3964,Texas,26260001,2626,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
3965,Texas,26270001,2627,1,Pedestrian/ Animal,Unknown If Distracted,Unknown If Distracted,Unknown
3966,Texas,26280001,2628,1,Control/Traction Loss,Not Distracted,Not Distracted,Not Reported
3967,Texas,26290001,2629,1,Control/Traction Loss,Not Distracted,Not Distracted,Not Reported
3968,Texas,26300001,2630,1,Initial Opposite Directions (Left/Right),Not Distracted,Not Distracted,Not Reported
3969,Texas,26300002,2630,2,Initial Opposite Directions (Going Straight),Not Distracted,Not Distracted,Not Reported
3970,Texas,26310001,2631,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
3971,Texas,26310002,2631,2,Other Crash Type,Unknown If Distracted,Unknown If Distracted,Unknown
3972,Texas,26320001,2632,1,Other Crash Type,Not Distracted,Not Distracted,Not Reported
3973,Texas,26330001,2633,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
3974,Texas,26340001,2634,1,Lateral Move (Left/Right),Not Distracted,Not Distracted,Not Reported
3975,Texas,26340002,2634,2,Lateral Move (Going Straight),Not Distracted,Not Distracted,Not Reported
3976,Texas,26350001,2635,1,Pedestrian/ Animal,Not Distracted,Not Distracted,Not Reported
3977,Texas,26360001,2636,1,Lateral Move (Left/Right),Not Distracted,Not Distracted,Not Reported
3978,Texas,26360002,2636,2,Lateral Move (Going Straight),Not Distracted,Not Distracted,Not Reported
3979,Texas,26360003,2636,3,Other Crash Type,Not Distracted,Not Distracted,Not Reported
3980,Texas,26370001,2637,1,Slower,Not Distracted,Not Distracted,Not Reported
3981,Texas,26370002,2637,2,"Slower, Going Straight",Not Distracted,Not Distracted,Not Reported
3982,Texas,26370003,2637,3,Other Crash Type,Not Distracted,Not Distracted,Not Reported
3983,Texas,26380001,2638,1,Pedestrian/ Animal,Not Distracted,Not Distracted,Not Reported
3984,Texas,26390001,2639,1,Changing Lanes To The Right,Not Distracted,Not Distracted,Not Reported
3985,Texas,26390002,2639,2,Straight Ahead On Left/Right,Not Distracted,Not Distracted,Not Reported
3986,Texas,26400001,2640,1,Struck On The Left,Not Distracted,Not Distracted,Not Reported
3987,Texas,26400002,2640,2,Striking From The Left,Not Distracted,Not Distracted,Not Reported
3988,Texas,26410001,2641,1,Control/Traction Loss,Not Distracted,Not Distracted,Not Reported
3989,Texas,26420001,2642,1,No Impact,Not Distracted,Not Distracted,Driver Did Not Maneuver To Avoid
3990,Texas,26430001,2643,1,Drive Off Road,Not Distracted,Not Distracted,Driver Did Not Maneuver To Avoid
3991,Texas,26440001,2644,1,Lateral Move (Left/Right),Looked But Did Not See,Looked But Did Not See,Not Reported
3992,Texas,26440002,2644,2,Lateral Move (Going Straight),Not Distracted,Not Distracted,Not Reported
3993,Texas,26450001,2645,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
3994,Texas,26460001,2646,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
3995,Texas,26470001,2647,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
3996,Texas,26480001,2648,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
3997,Texas,26490001,2649,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
3998,Texas,26510001,2651,1,Initial Opposite Directions (Going Straight),Not Distracted,Not Distracted,Not Reported
3999,Texas,26510002,2651,2,Initial Opposite Directions (Left/Right),Not Distracted,Not Distracted,Not Reported
4000,Texas,26520001,2652,1,Initial Opposite Directions (Left/Right),"Inattention (Inattentive), Details Unknown","Inattention (Inattentive), Details Unknown",Not Reported
4001,Texas,26520002,2652,2,Initial Opposite Directions (Going Straight),Not Distracted,Not Distracted,Not Reported
4002,Texas,26530001,2653,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
4003,Texas,26550001,2655,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
4004,Texas,26560001,2656,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
4005,Texas,26570001,2657,1,Turn Into Opposite Directions (Going Straight),"Inattention (Inattentive), Details Unknown","Inattention (Inattentive), Details Unknown",Not Reported
4006,Texas,26570002,2657,2,Turn Into Opposite Directions (Turning Left),Not Distracted,Not Distracted,Not Reported
4007,Texas,26580001,2658,1,Specifics Other,Not Distracted,Not Distracted,Not Reported
4008,Texas,26580002,2658,2,Specifics Other,Not Distracted,Not Distracted,Not Reported
4009,Texas,26590001,2659,1,Control/Traction Loss,Not Distracted,Not Distracted,Not Reported
4010,Texas,26600001,2660,1,Control/Traction Loss,Not Distracted,Not Distracted,Not Reported
4011,Texas,26610001,2661,1,Pedestrian/ Animal,Unknown If Distracted,Unknown If Distracted,Unknown
4012,Texas,26630001,2663,1,Backing Veh.,Not Distracted,Not Distracted,Not Reported
4013,Texas,26630002,2663,2,Other Vehicle,Not Distracted,Not Distracted,Not Reported
4014,Texas,26640001,2664,1,Stopped,"Inattention (Inattentive), Details Unknown","Inattention (Inattentive), Details Unknown",Not Reported
4015,Texas,26640002,2664,2,"Stopped, Straight",Not Distracted,Not Distracted,Driver Did Not Maneuver To Avoid
4016,Texas,26650001,2665,1,Initial Opposite Directions (Left/Right),Not Distracted,Not Distracted,Not Reported
4017,Texas,26650002,2665,2,Initial Opposite Directions (Going Straight),Not Distracted,Not Distracted,Not Reported
4018,Texas,26660001,2666,1,Pedestrian/ Animal,Not Distracted,Not Distracted,Not Reported
4019,Texas,26670001,2667,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
4020,Texas,26680001,2668,1,Slower,Not Distracted,Not Distracted,Not Reported
4021,Texas,26680002,2668,2,"Slower, Going Straight",Not Distracted,Not Distracted,Not Reported
4022,Texas,26680003,2668,3,Other Crash Type,Not Distracted,Not Distracted,Not Reported
4023,Texas,26690001,2669,1,Lateral Move (Left/Right),Not Distracted,Not Distracted,Driver Did Not Maneuver To Avoid
4024,Texas,26690002,2669,2,Lateral Move (Going Straight),Not Distracted,Not Distracted,Motor Vehicle
4025,Texas,26700001,2670,1,"Slower, Going Straight",Not Distracted,Not Distracted,Not Reported
4026,Texas,26700002,2670,2,Slower,Not Distracted,Not Distracted,Not Reported
4027,Texas,26710001,2671,1,Specifics Other,Not Distracted,Not Distracted,Not Reported
4028,Texas,26710002,2671,2,Specifics Other,Not Distracted,Not Distracted,Motor Vehicle
4029,Texas,26720001,2672,1,Control/Traction Loss,Not Distracted,Not Distracted,Not Reported
4030,Texas,26730001,2673,1,Lateral Move (Going Straight),Not Distracted,Not Distracted,Not Reported
4031,Texas,26730002,2673,2,Lateral Move (Left/Right),Not Distracted,Not Distracted,Not Reported
4032,Texas,26740001,2674,1,Struck On The Left,Not Distracted,Not Distracted,Not Reported
4033,Texas,26740002,2674,2,Striking From The Left,Not Distracted,Not Distracted,Not Reported
4034,Texas,26750001,2675,1,Pedestrian/ Animal,Not Distracted,Not Distracted,Not Reported
4035,Texas,26760001,2676,1,Lateral Move (Left/Right),Not Distracted,Not Distracted,Not Reported
4036,Texas,26760002,2676,2,Lateral Move (Going Straight),Not Distracted,Not Distracted,Not Reported
4037,Texas,26760003,2676,3,Other Crash Type,Not Distracted,Not Distracted,Not Reported
4038,Texas,26770001,2677,1,Drive Off Road,Not Distracted,Not Distracted,Driver Did Not Maneuver To Avoid
4039,Texas,26780001,2678,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
4040,Texas,26790001,2679,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
4041,Texas,26790003,2679,3,Other Crash Type,Not Distracted,Not Distracted,Not Reported
4042,Texas,26800001,2680,1,Other Crash Type,"Inattention (Inattentive), Details Unknown","Inattention (Inattentive), Details Unknown",Phantom/Non-Contact Motor Vehicle
4043,Texas,26810001,2681,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
4044,Texas,26820001,2682,1,Lateral Move (Left/Right),Looked But Did Not See,Looked But Did Not See,Driver Did Not Maneuver To Avoid
4045,Texas,26820002,2682,2,Lateral Move (Going Straight),Not Distracted,Not Distracted,Motor Vehicle
4046,Texas,26830001,2683,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
4047,Texas,26840001,2684,1,Drive Off Road,"Inattention (Inattentive), Details Unknown","Inattention (Inattentive), Details Unknown",Not Reported
4048,Texas,26850001,2685,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
4049,Texas,26860001,2686,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
4050,Texas,26870001,2687,1,Other Crash Type,Not Distracted,Not Distracted,Driver Did Not Maneuver To Avoid
4051,Texas,26870002,2687,2,Other Crash Type,Not Distracted,Not Distracted,Motor Vehicle
